,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Action,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Profit
3575,tt5599520,Night School,Night School,2016,85.0,['Documentary'],16,"Sep 28, 2018",Night School,29000000.0,77339130.0,103008792.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,74008792.0
3576,tt6781982,Night School,Night School,2018,111.0,['Comedy'],16,"Sep 28, 2018",Night School,29000000.0,77339130.0,103008792.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74008792.0
3577,tt5635048,Dirty Work,Dirty Work,2016,103.0,"['Crime', 'Drama']",85,"Jun 12, 1998",Dirty Work,13000000.0,10020081.0,10020081.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-2979919.0
3578,tt7243754,Dirty Work,Dirty Work,2018,,['Romance'],85,"Jun 12, 1998",Dirty Work,13000000.0,10020081.0,10020081.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-2979919.0
3579,tt5649108,Thoroughbreds,Thoroughbreds,2017,92.0,"['Comedy', 'Crime', 'Drama']",47,"Mar 9, 2018",Thoroughbreds,5000000.0,3072605.0,3187302.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1812698.0
3580,tt5649144,The Florida Project,The Florida Project,2017,111.0,['Drama'],11,"Oct 6, 2017",The Florida Project,2000000.0,5904366.0,11295324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9295324.0
3581,tt5651554,The Deer Hunter,The Deer Hunter,2015,15.0,['Documentary'],20,"Jan 1, 1979",The Deer Hunter,15000000.0,50000000.0,50009253.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35009253.0
3582,tt5662990,Blindness,Zacma,2016,115.0,['Drama'],5,"Oct 3, 2008",Blindness,25000000.0,3073392.0,20052958.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-4947042.0
3583,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"['Adventure', 'Comedy', 'Family']",63,"Oct 12, 2018",Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58291478.0
3584,tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111.0,"['Comedy', 'Fantasy', 'Sci-Fi']",54,"Jul 6, 2018",Sorry to Bother You,3200000.0,17493096.0,18285560.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,15085560.0
3585,tt5690360,Slender Man,Slender Man,2018,93.0,"['Horror', 'Mystery', 'Thriller']",80,"Aug 10, 2018",Slender Man,10000000.0,30564825.0,51723644.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,41723644.0
3586,tt5897302,Slender Man,Slender Man,2013,52.0,"['Adventure', 'Comedy', 'Horror']",80,"Aug 10, 2018",Slender Man,10000000.0,30564825.0,51723644.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,41723644.0
3587,tt5694044,The Howling,The Howling,2017,83.0,['Horror'],19,"Apr 10, 1981",The Howling,1000000.0,17985000.0,17985000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16985000.0
3588,tt5717430,The Hustler,The Hustler,2016,,['Documentary'],4,"Sep 25, 1961",The Hustler,2000000.0,7600000.0,7600000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5600000.0
3589,tt5719388,9,9,2016,,['Comedy'],33,"Sep 9, 2009",9,30000000.0,31749894.0,48559999.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18559999.0
3590,tt5719748,Cold Pursuit,Cold Pursuit,2019,119.0,"['Action', 'Crime', 'Drama']",23,"Feb 8, 2019",Cold Pursuit,60000000.0,32138862.0,62599159.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2599159.0
3591,tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"['Action', 'Comedy']",44,"Dec 8, 2017",Just Getting Started,22000000.0,6069605.0,6756412.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15243588.0
3592,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"['Horror', 'Mystery', 'Thriller']",45,"Jan 5, 2018",Insidious: The Last Key,10000000.0,67745330.0,167885588.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,157885588.0
3593,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"['Horror', 'Mystery', 'Thriller']",37,"Nov 30, 2018",The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,36785387.0
3594,tt5735262,Midnight Run,"Yoru, nigeru",2016,,['Mystery'],19,"Jul 20, 1988",Midnight Run,30000000.0,38413606.0,81613606.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51613606.0
3595,tt5748648,The Bachelor,The Bachelor,2016,,"['Comedy', 'Romance']",74,"Nov 5, 1999",The Bachelor,21000000.0,21731001.0,36882378.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15882378.0
3596,tt5758778,Skyscraper,Skyscraper,2018,102.0,"['Action', 'Adventure', 'Thriller']",78,"Jul 13, 2018",Skyscraper,125000000.0,68420120.0,304115534.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179115534.0
3597,tt5797286,Yes,Yes,2016,80.0,"['Adventure', 'Biography', 'Documentary']",47,"Jun 24, 2005",Yes,1700000.0,396035.0,661221.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1038779.0
3598,tt7379804,Yes,Yes,2019,,['Sci-Fi'],47,"Jun 24, 2005",Yes,1700000.0,396035.0,661221.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1038779.0
3599,tt5804038,I Am Not Your Negro,I Am Not Your Negro,2016,93.0,['Documentary'],32,"Feb 3, 2017",I Am Not Your Negro,1000000.0,7123919.0,9617402.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8617402.0
3600,tt5822766,Love and Other Catastrophes,Kærlighed og andre katastrofer,2016,100.0,"['Comedy', 'Drama']",79,"Mar 28, 1997",Love and Other Catastrophes,250000.0,212285.0,743216.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,493216.0
3601,tt5827954,Firestarter,Firestarter,2019,94.0,['Documentary'],80,"May 11, 1984",Firestarter,15000000.0,15136870.0,15136870.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,136870.0
3602,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"['Action', 'Drama', 'Sci-Fi']",15,"Jun 8, 2018",Hotel Artemis,15000000.0,6708137.0,12758799.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-2241201.0
3603,tt5835452,The Player,The Player,2017,90.0,['Sci-Fi'],83,"Apr 10, 1992",The Player,8000000.0,21706101.0,28876702.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,20876702.0
3604,tt7933248,The Player,The Player,2018,,['Action'],83,"Apr 10, 1992",The Player,8000000.0,21706101.0,28876702.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20876702.0
3605,tt5844050,Urban Legend,Urban Legend,2016,,['Horror'],84,"Sep 25, 1998",Urban Legend,14000000.0,38116707.0,72571864.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58571864.0
3606,tt5846676,The Saint,Sventasis,2016,96.0,['Drama'],68,"Apr 4, 1997",The Saint,90000000.0,61363304.0,169400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,79400000.0
3607,tt5861350,Fame,Fame,2017,58.0,['Documentary'],3,"Sep 25, 2009",Fame,18000000.0,22455510.0,80227619.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,62227619.0
3608,tt5867616,The House of Mirth,The House of Mirth,2016,64.0,['Music'],75,"Dec 22, 2000",The House of Mirth,10000000.0,3041803.0,5149131.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4850869.0
3609,tt5889398,Insomnia,Insomnia,2015,,['Drama'],47,"May 24, 2002",Insomnia,46000000.0,67263182.0,113622499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,67622499.0
3610,tt5891626,Ordinary People,Pamilya Ordinaryo,2016,107.0,['Drama'],18,"Sep 19, 1980",Ordinary People,6000000.0,52302978.0,52302978.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,46302978.0
3611,tt7501058,Ordinary People,Ordinary People,2014,91.0,['Drama'],18,"Sep 19, 1980",Ordinary People,6000000.0,52302978.0,52302978.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,46302978.0
3612,tt5932728,The Professor and the Madman,The Professor and the Madman,2019,124.0,"['Biography', 'Drama', 'Mystery']",26,"May 10, 2019",The Professor and the Madman,25000000.0,0.0,5227233.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,-19772767.0
3613,tt5968394,Captive State,Captive State,2019,109.0,"['Sci-Fi', 'Thriller']",97,"Mar 15, 2019",Captive State,25000000.0,5958315.0,8993300.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-16006700.0
3614,tt5996202,The Net,Geumul,2016,114.0,['Drama'],16,"Jul 28, 1995",The Net,22000000.0,50621733.0,110521733.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,88521733.0
3615,tt6864720,The Net,Nevod,2017,75.0,['Drama'],16,"Jul 28, 1995",The Net,22000000.0,50621733.0,110521733.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,88521733.0
3616,tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"['Crime', 'Drama', 'Thriller']",40,"Nov 17, 2017","Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-9032988.0
3617,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"['Comedy', 'Family']",27,"May 19, 2017",Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13609577.0
3618,tt6040918,Just My Luck,Just My Luck,2015,,['Comedy'],70,"May 12, 2006",Just My Luck,28000000.0,17326650.0,38159905.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10159905.0
3619,tt6053438,First Reformed,First Reformed,2017,113.0,"['Drama', 'Mystery', 'Thriller']",11,"May 18, 2018",First Reformed,3500000.0,3448256.0,3874772.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,374772.0
3620,tt6063050,Acrimony,Acrimony,2018,120.0,"['Drama', 'Romance', 'Thriller']",35,"Mar 30, 2018",Acrimony,20000000.0,43549096.0,46627836.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,26627836.0
3621,tt6072228,Willard,Willard,2017,,['Drama'],63,"Mar 14, 2003",Willard,20000000.0,6882696.0,6882696.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-13117304.0
3622,tt6085342,Money Talks,Money Talks,2016,86.0,['Crime'],9,"Aug 22, 1997",Money Talks,25000000.0,41076865.0,41076865.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16076865.0
3623,tt6105098,The Lion King,The Lion King,2019,,"['Adventure', 'Animation', 'Drama']",9,"Jun 15, 1994",The Lion King,79300000.0,421785283.0,986214868.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,906914868.0
3624,tt6107548,Late Night,Late Night,2019,102.0,"['Comedy', 'Drama']",35,"Jun 7, 2019",Late Night,4000000.0,246305.0,246305.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-3753695.0
3625,tt6111842,Nomad,Nomad,2018,83.0,['Drama'],37,"Mar 16, 2007",Nomad,40000000.0,79123.0,79123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-39920877.0
3626,tt6305342,Nomad,Göçebe,2017,,['Drama'],37,"Mar 16, 2007",Nomad,40000000.0,79123.0,79123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-39920877.0
3627,tt6645106,Nomad,Nomad,2017,115.0,"['Drama', 'Fantasy', 'Thriller']",37,"Mar 16, 2007",Nomad,40000000.0,79123.0,79123.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-39920877.0
3628,tt6112220,The Butterfly Effect,Vidas Em Paralelo,2010,85.0,"['Comedy', 'Crime', 'Drama']",52,"Jan 23, 2004",The Butterfly Effect,13000000.0,57924679.0,95638592.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,82638592.0
3629,tt6133466,The First Purge,The First Purge,2018,98.0,"['Action', 'Horror', 'Sci-Fi']",49,"Jul 4, 2018",The First Purge,13000000.0,69488745.0,136617305.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,123617305.0
3630,tt6139732,Aladdin,Aladdin,2019,128.0,"['Adventure', 'Comedy', 'Family']",81,"May 24, 2019",Aladdin,182000000.0,246734314.0,619234314.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,437234314.0
3631,tt6139732,Aladdin,Aladdin,2019,128.0,"['Adventure', 'Comedy', 'Family']",33,"Nov 11, 1992",Aladdin,28000000.0,217350219.0,504050219.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,476050219.0
3632,tt9698912,Aladdin,Aladdin,2017,,['Fantasy'],81,"May 24, 2019",Aladdin,182000000.0,246734314.0,619234314.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,437234314.0
3633,tt9698912,Aladdin,Aladdin,2017,,['Fantasy'],33,"Nov 11, 1992",Aladdin,28000000.0,217350219.0,504050219.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,476050219.0
3634,tt6140144,The Peacemaker,The Peacemaker,2016,90.0,['Documentary'],48,"Sep 26, 1997",The Peacemaker,50000000.0,41263140.0,62967368.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12967368.0
3635,tt6149830,Identity,Identity,2015,75.0,['Drama'],52,"Apr 25, 2003",Identity,28000000.0,52131264.0,82183683.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,54183683.0
3636,tt6319346,Identity,Identity,2018,93.0,"['Crime', 'Drama']",52,"Apr 25, 2003",Identity,28000000.0,52131264.0,82183683.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,54183683.0
3637,tt8471176,Identity,Identity,2019,98.0,['Mystery'],52,"Apr 25, 2003",Identity,28000000.0,52131264.0,82183683.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54183683.0
3638,tt6162924,Live and Let Die,Live and Let Die,2015,45.0,"['Drama', 'War']",94,"Jun 27, 1973",Live and Let Die,7000000.0,35400000.0,161800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,154800000.0
3639,tt6173644,Derailed,Doo namja,2016,107.0,"['Action', 'Crime']",19,"Nov 11, 2005",Derailed,22000000.0,36020063.0,57520063.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35520063.0
3640,tt6877488,Derailed,Derailed,2017,76.0,['Drama'],19,"Nov 11, 2005",Derailed,22000000.0,36020063.0,57520063.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,35520063.0
3641,tt6175394,Posledniy bogatyr,Posledniy bogatyr,2017,114.0,"['Action', 'Adventure', 'Comedy']",50,"Dec 31, 2017",Posledniy bogatyr,8500000.0,0.0,30700192.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22200192.0
3642,tt6178382,Twins,Twins,2016,8.0,"['Adventure', 'Biography', 'Comedy']",100,"Dec 9, 1988",Twins,15000000.0,111936388.0,216600000.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,201600000.0
3643,tt6178628,Venus,Venus,2016,80.0,['Documentary'],62,"Dec 21, 2006",Venus,6000000.0,3347411.0,7818479.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1818479.0
3644,tt6852284,Venus,Venus,2017,95.0,"['Comedy', 'Drama', 'Family']",62,"Dec 21, 2006",Venus,6000000.0,3347411.0,7818479.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1818479.0
3645,tt6179182,New in Town,New in Town,2017,95.0,"['Adventure', 'Comedy', 'Fantasy']",90,"Jan 30, 2009",New in Town,8000000.0,16734283.0,29937909.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21937909.0
3646,tt6182908,Smallfoot,Smallfoot,2018,96.0,"['Adventure', 'Animation', 'Comedy']",69,"Sep 28, 2018",Smallfoot,80000000.0,83240103.0,213691277.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,133691277.0
3647,tt6208138,Motherhood,Motherhood,2017,74.0,"['Drama', 'Romance']",22,"Oct 23, 2009",Motherhood,10000000.0,93388.0,723388.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-9276612.0
3648,tt6209808,Phenomenon,Padideh,2017,,['Drama'],90,"Jul 5, 1996",Phenomenon,32000000.0,104636382.0,152036382.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120036382.0
3649,tt6243140,Ravenous,Les affamés,2017,104.0,"['Drama', 'Horror', 'Sci-Fi']",27,"Mar 19, 1999",Ravenous,12000000.0,2062406.0,2062406.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-9937594.0
3650,tt6265828,A Ghost Story,A Ghost Story,2017,92.0,"['Drama', 'Fantasy', 'Romance']",86,"Jul 7, 2017",A Ghost Story,100000.0,1594798.0,2769782.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2669782.0
3651,tt6285370,Teeth,Teeth,2016,20.0,"['Documentary', 'History']",48,"Jan 18, 2008",Teeth,2000000.0,347578.0,2350641.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,350641.0
3652,tt7535280,Teeth,Dintii,2017,71.0,['Drama'],48,"Jan 18, 2008",Teeth,2000000.0,347578.0,2350641.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,350641.0
3653,tt9117320,Teeth,Teeth,2018,13.0,['Documentary'],48,"Jan 18, 2008",Teeth,2000000.0,347578.0,2350641.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,350641.0
3654,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"['Drama', 'Music']",56,"Aug 18, 2017",Patti Cake$,1000000.0,800148.0,1471090.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,471090.0
3655,tt6294822,The Post,The Post,2017,116.0,"['Biography', 'Drama', 'History']",9,"Dec 22, 2017",The Post,50000000.0,81903458.0,179748880.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,129748880.0
3656,tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"['Documentary', 'War']",64,"Apr 25, 2003",City of Ghosts,17500000.0,325491.0,325491.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-17174509.0
3657,tt6333060,Icarus,Icarus,2017,120.0,"['Documentary', 'Sport', 'Thriller']",91,"Feb 9, 2010",Icarus,6000000.0,0.0,0.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-6000000.0
3658,tt6687948,Icarus,Icarus,2017,90.0,['Sci-Fi'],91,"Feb 9, 2010",Icarus,6000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-6000000.0
3659,tt8852552,Icarus,Icarus,2010,78.0,['Thriller'],91,"Feb 9, 2010",Icarus,6000000.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6000000.0
3660,tt6343314,Creed II,Creed II,2018,130.0,"['Drama', 'Sport']",96,"Nov 21, 2018",Creed II,50000000.0,115715889.0,213591522.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,163591522.0
3661,tt6347308,A Quiet Place,A Quiet Place,2016,80.0,['Documentary'],66,"Apr 6, 2018",A Quiet Place,17000000.0,188024361.0,334522294.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,317522294.0
3662,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"['Drama', 'Horror', 'Sci-Fi']",66,"Apr 6, 2018",A Quiet Place,17000000.0,188024361.0,334522294.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,317522294.0
3663,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,104.0,"['Adventure', 'Comedy']",40,"Nov 1, 2017",A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99710550.0
3664,tt6376046,Stripes,Stripes,2017,85.0,['Drama'],40,"Jun 26, 1981",Stripes,10000000.0,85300000.0,85300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,75300000.0
3665,tt6404166,Original Sin,Original Sin,2018,75.0,['Comedy'],44,"Aug 3, 2001",Original Sin,26000000.0,16521410.0,16521410.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9478590.0
3666,tt6413518,The Express,The Express,2017,90.0,"['Horror', 'Thriller']",88,"Oct 10, 2008",The Express,37500000.0,9793406.0,9813309.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-27686691.0
3667,tt6419386,Swimming Pool,Swimming Pool,2011,,,50,"Jul 4, 2003",Swimming Pool,7800000.0,10130108.0,24021282.0,,,,,,,,,,,,,,,,,,,,,16221282.0
3668,tt6419526,Top Hat,Top Hat,2010,,,6,"Sep 6, 1935",Top Hat,609000.0,1782000.0,3202000.0,,,,,,,,,,,,,,,,,,,,,2593000.0
3669,tt6419610,Home Alone,Home Alone,2016,,,92,"Nov 16, 1990",Home Alone,15000000.0,285761243.0,476684675.0,,,,,,,,,,,,,,,,,,,,,461684675.0
3670,tt6421110,Proud Mary,Proud Mary,2018,89.0,"['Action', 'Crime', 'Drama']",50,"Jan 12, 2018",Proud Mary,30000000.0,20868638.0,21709539.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-8290461.0
3671,tt6428676,Wonder Park,Wonder Park,2019,85.0,"['Adventure', 'Animation', 'Comedy']",94,"Mar 15, 2019",Wonder Park,100000000.0,45216793.0,115149422.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15149422.0
3672,tt6446790,Lost Souls,Lost Souls,2014,,,71,"Oct 13, 2000",Lost Souls,28000000.0,16779636.0,31320293.0,,,,,,,,,,,,,,,,,,,,,3320293.0
3673,tt6599032,Lost Souls,Lost Souls,2017,84.0,"['Action', 'Drama']",71,"Oct 13, 2000",Lost Souls,28000000.0,16779636.0,31320293.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3320293.0
3674,tt6447730,Fighting,Fighting,2014,91.0,"['Action', 'Romance', 'Sport']",45,"Apr 24, 2009",Fighting,25000000.0,23091010.0,32831707.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,7831707.0
3675,tt6448350,Shine a Light,Shine a Light,2010,,,34,"Apr 4, 2008",Shine a Light,1000000.0,5505267.0,16173879.0,,,,,,,,,,,,,,,,,,,,,15173879.0
3676,tt6450186,I Can Only Imagine,I Can Only Imagine,2018,110.0,"['Biography', 'Drama', 'Family']",90,"Mar 16, 2018",I Can Only Imagine,7000000.0,83482352.0,85604221.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,78604221.0
3677,tt6471464,Fateless,Fateless,2017,,['Comedy'],41,"Jan 6, 2006",Fateless,12000000.0,196857.0,196857.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-11803143.0
3678,tt6472976,Five Feet Apart,Five Feet Apart,2019,116.0,"['Drama', 'Romance']",91,"Mar 15, 2019",Five Feet Apart,7000000.0,45729221.0,80504421.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,73504421.0
3679,tt6473952,Cast Away,Cast Away,2017,90.0,"['Adventure', 'Drama']",88,"Dec 22, 2000",Cast Away,85000000.0,233632142.0,427230516.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,342230516.0
3680,tt6495770,Action Point,Action Point,2018,85.0,['Comedy'],50,"Jun 1, 2018",Action Point,19000000.0,5059608.0,5103675.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-13896325.0
3681,tt6498340,End of Days,End of Days,2017,72.0,"['Comedy', 'Documentary', 'Drama']",86,"Nov 24, 1999",End of Days,100000000.0,66889043.0,212026975.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,112026975.0
3682,tt6499752,Upgrade,Upgrade,2018,100.0,"['Action', 'Sci-Fi', 'Thriller']",89,"Jun 1, 2018",Upgrade,3000000.0,11977130.0,16553285.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13553285.0
3683,tt6739824,Upgrade,Upgrade,2016,,['Drama'],89,"Jun 1, 2018",Upgrade,3000000.0,11977130.0,16553285.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13553285.0
3684,tt6518592,Brainstorm,Brainstorm,2015,,['Thriller'],5,"Sep 30, 1983",Brainstorm,15000000.0,8921050.0,8921050.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6078950.0
3685,tt6863362,Brainstorm,Brainstorm,2016,55.0,['Documentary'],5,"Sep 30, 1983",Brainstorm,15000000.0,8921050.0,8921050.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-6078950.0
3686,tt6522982,Molly,Molly,2017,91.0,"['Action', 'Sci-Fi']",81,"Oct 22, 1999",Molly,21000000.0,17396.0,17396.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-20982604.0
